13:49:29.893 DB not initialized, please visit setup page - http://[your-server-host]:8080 to see instructions on how to initialize Trilium.
13:49:29.895 DB size: 4 KB
13:49:30.508 {
  "appVersion": "0.61.14",
  "dbVersion": 227,
  "syncVersion": 31,
  "buildDate": "2023-11-16T00:21:34+01:00",
  "buildRevision": "0afc41060a935a46642a082128bea5002c2410e1",
  "dataDirectory": "/home/node/trilium-data",
  "clipperProtocolVersion": "1.0",
  "utcDateTime": "2023-11-30T13:49:29.683Z"
}
13:49:30.508 CPU model: Intel(R) Core(TM) i7-10710U CPU @ 1.10GHz, logical cores: 12 freq: 3870 Mhz
13:49:30.508 Trusted reverse proxy: false
13:49:30.509 App HTTP server starting up at port 8080
15:05:01.090 Error: Router not found for request /apis?timeout=32s
15:05:03.174 Error: Router not found for request /api?timeout=32s
15:05:03.176 Error: Router not found for request /apis?timeout=32s
15:05:03.177 Error: Router not found for request /api?timeout=32s
15:05:03.188 Error: Router not found for request /apis?timeout=32s
15:05:03.193 Error: Router not found for request /api?timeout=32s
15:05:03.197 Error: Router not found for request /apis?timeout=32s
15:05:03.199 Error: Router not found for request /api?timeout=32s
15:05:03.200 Error: Router not found for request /apis?timeout=32s
15:05:03.201 Error: Router not found for request /api?timeout=32s
15:05:03.202 Error: Router not found for request /apis?timeout=32s
15:05:05.278 Error: Router not found for request /api?timeout=32s
15:05:05.279 Error: Router not found for request /apis?timeout=32s
15:05:05.280 Error: Router not found for request /api?timeout=32s
15:05:05.289 Error: Router not found for request /apis?timeout=32s
15:05:05.291 Error: Router not found for request /api?timeout=32s
15:05:05.292 Error: Router not found for request /apis?timeout=32s
15:05:05.293 Error: Router not found for request /api?timeout=32s
15:05:05.294 Error: Router not found for request /apis?timeout=32s
15:05:05.295 Error: Router not found for request /api?timeout=32s
15:05:05.296 Error: Router not found for request /apis?timeout=32s
15:05:07.374 Error: Router not found for request /api?timeout=32s
15:05:07.375 Error: Router not found for request /apis?timeout=32s
15:05:07.376 Error: Router not found for request /api?timeout=32s
15:05:07.377 Error: Router not found for request /apis?timeout=32s
15:05:07.379 Error: Router not found for request /api?timeout=32s
15:05:07.380 Error: Router not found for request /apis?timeout=32s
15:05:07.381 Error: Router not found for request /api?timeout=32s
15:05:07.382 Error: Router not found for request /apis?timeout=32s
15:05:07.383 Error: Router not found for request /api?timeout=32s
15:05:07.384 Error: Router not found for request /apis?timeout=32s
15:05:09.461 Error: Router not found for request /api?timeout=32s
15:05:09.462 Error: Router not found for request /apis?timeout=32s
15:05:09.463 Error: Router not found for request /api?timeout=32s
15:05:09.472 Error: Router not found for request /apis?timeout=32s
15:05:09.474 Error: Router not found for request /api?timeout=32s
15:05:09.475 Error: Router not found for request /apis?timeout=32s
15:05:09.476 Error: Router not found for request /api?timeout=32s
15:05:09.477 Error: Router not found for request /apis?timeout=32s
15:05:09.478 Error: Router not found for request /api?timeout=32s
15:05:09.479 Error: Router not found for request /apis?timeout=32s
15:05:11.569 Error: Router not found for request /api?timeout=32s
15:05:11.571 Error: Router not found for request /apis?timeout=32s
15:05:11.572 Error: Router not found for request /api?timeout=32s
15:05:11.581 Error: Router not found for request /apis?timeout=32s
15:05:11.582 Error: Router not found for request /api?timeout=32s
15:05:11.583 Error: Router not found for request /apis?timeout=32s
15:05:11.585 Error: Router not found for request /api?timeout=32s
15:05:11.585 Error: Router not found for request /apis?timeout=32s
15:05:11.586 Error: Router not found for request /api?timeout=32s
15:05:11.587 Error: Router not found for request /apis?timeout=32s
15:05:13.665 Error: Router not found for request /api?timeout=32s
15:05:13.667 Error: Router not found for request /apis?timeout=32s
15:05:13.668 Error: Router not found for request /api?timeout=32s
15:05:13.678 Error: Router not found for request /apis?timeout=32s
15:05:13.681 Error: Router not found for request /api?timeout=32s
15:05:13.682 Error: Router not found for request /apis?timeout=32s
15:05:13.683 Error: Router not found for request /api?timeout=32s
15:05:13.684 Error: Router not found for request /apis?timeout=32s
15:05:13.685 Error: Router not found for request /api?timeout=32s
15:05:13.686 Error: Router not found for request /apis?timeout=32s
15:05:15.765 Error: Router not found for request /api?timeout=32s
15:05:15.766 Error: Router not found for request /apis?timeout=32s
15:05:15.768 Error: Router not found for request /api?timeout=32s
15:05:15.768 Error: Router not found for request /apis?timeout=32s
15:05:15.769 Error: Router not found for request /api?timeout=32s
15:05:15.770 Error: Router not found for request /apis?timeout=32s
15:05:15.771 Error: Router not found for request /api?timeout=32s
15:05:15.772 Error: Router not found for request /apis?timeout=32s
15:05:15.774 Error: Router not found for request /api?timeout=32s
15:05:15.775 Error: Router not found for request /apis?timeout=32s
15:05:17.854 Error: Router not found for request /api?timeout=32s
15:05:17.855 Error: Router not found for request /apis?timeout=32s
15:05:17.857 Error: Router not found for request /api?timeout=32s
15:05:17.865 Error: Router not found for request /apis?timeout=32s
15:05:17.867 Error: Router not found for request /api?timeout=32s
15:05:17.868 Error: Router not found for request /apis?timeout=32s
15:05:17.869 Error: Router not found for request /api?timeout=32s
15:05:17.870 Error: Router not found for request /apis?timeout=32s
15:05:17.871 Error: Router not found for request /api?timeout=32s
15:05:17.872 Error: Router not found for request /apis?timeout=32s
15:05:19.947 Error: Router not found for request /api?timeout=32s
15:05:19.949 Error: Router not found for request /apis?timeout=32s
15:05:19.950 Error: Router not found for request /api?timeout=32s
15:05:19.962 Error: Router not found for request /apis?timeout=32s
15:05:19.965 Error: Router not found for request /api?timeout=32s
15:05:19.967 Error: Router not found for request /apis?timeout=32s
15:05:19.969 Error: Router not found for request /api?timeout=32s
15:05:19.970 Error: Router not found for request /apis?timeout=32s
15:05:19.971 Error: Router not found for request /api?timeout=32s
15:05:19.972 Error: Router not found for request /apis?timeout=32s
15:05:21.399 200 GET /api/health-check with 15 bytes took 1ms
15:05:22.046 Error: Router not found for request /api?timeout=32s
15:05:22.048 Error: Router not found for request /apis?timeout=32s
15:05:22.049 Error: Router not found for request /api?timeout=32s
15:05:22.059 Error: Router not found for request /apis?timeout=32s
15:05:22.060 Error: Router not found for request /api?timeout=32s
15:05:22.061 Error: Router not found for request /apis?timeout=32s
15:05:22.062 Error: Router not found for request /api?timeout=32s
15:05:22.063 Error: Router not found for request /apis?timeout=32s
15:05:22.064 Error: Router not found for request /api?timeout=32s
15:05:22.065 Error: Router not found for request /apis?timeout=32s
15:05:24.160 Error: Router not found for request /api?timeout=32s
15:05:24.161 Error: Router not found for request /apis?timeout=32s
15:05:24.163 Error: Router not found for request /api?timeout=32s
15:05:24.171 Error: Router not found for request /apis?timeout=32s
15:05:24.173 Error: Router not found for request /api?timeout=32s
15:05:24.174 Error: Router not found for request /apis?timeout=32s
15:05:24.175 Error: Router not found for request /api?timeout=32s
15:05:24.176 Error: Router not found for request /apis?timeout=32s
15:05:24.177 Error: Router not found for request /api?timeout=32s
15:05:24.178 Error: Router not found for request /apis?timeout=32s
15:05:26.269 Error: Router not found for request /api?timeout=32s
15:05:26.271 Error: Router not found for request /apis?timeout=32s
15:05:26.273 Error: Router not found for request /api?timeout=32s
15:05:26.283 Error: Router not found for request /apis?timeout=32s
15:05:26.288 Error: Router not found for request /api?timeout=32s
15:05:26.294 Error: Router not found for request /apis?timeout=32s
15:05:26.299 Error: Router not found for request /api?timeout=32s
15:05:26.303 Error: Router not found for request /apis?timeout=32s
15:05:26.308 Error: Router not found for request /api?timeout=32s
15:05:26.313 Error: Router not found for request /apis?timeout=32s
15:05:28.389 Error: Router not found for request /api?timeout=32s
15:05:28.390 Error: Router not found for request /apis?timeout=32s
15:05:28.392 Error: Router not found for request /api?timeout=32s
15:05:28.400 Error: Router not found for request /apis?timeout=32s
15:05:28.401 Error: Router not found for request /api?timeout=32s
15:05:28.402 Error: Router not found for request /apis?timeout=32s
15:05:28.403 Error: Router not found for request /api?timeout=32s
15:05:28.404 Error: Router not found for request /apis?timeout=32s
15:05:28.405 Error: Router not found for request /api?timeout=32s
15:05:28.406 Error: Router not found for request /apis?timeout=32s
15:05:30.487 Error: Router not found for request /api?timeout=32s
15:05:30.489 Error: Router not found for request /apis?timeout=32s
15:05:30.490 Error: Router not found for request /api?timeout=32s
15:05:30.499 Error: Router not found for request /apis?timeout=32s
15:05:30.500 Error: Router not found for request /api?timeout=32s
15:05:30.501 Error: Router not found for request /apis?timeout=32s
15:05:30.502 Error: Router not found for request /api?timeout=32s
15:05:30.503 Error: Router not found for request /apis?timeout=32s
15:05:30.504 Error: Router not found for request /api?timeout=32s
15:05:30.505 Error: Router not found for request /apis?timeout=32s
15:05:32.580 Error: Router not found for request /api?timeout=32s
15:05:32.582 Error: Router not found for request /apis?timeout=32s
15:05:32.583 Error: Router not found for request /api?timeout=32s
15:05:32.585 Error: Router not found for request /apis?timeout=32s
15:05:32.586 Error: Router not found for request /api?timeout=32s
15:05:32.587 Error: Router not found for request /apis?timeout=32s
15:05:32.588 Error: Router not found for request /api?timeout=32s
15:05:32.589 Error: Router not found for request /apis?timeout=32s
15:05:32.590 Error: Router not found for request /api?timeout=32s
15:05:32.591 Error: Router not found for request /apis?timeout=32s
15:05:34.687 Error: Router not found for request /api?timeout=32s
15:05:34.689 Error: Router not found for request /apis?timeout=32s
15:05:34.690 Error: Router not found for request /api?timeout=32s
15:05:34.699 Error: Router not found for request /apis?timeout=32s
15:05:34.700 Error: Router not found for request /api?timeout=32s
15:05:34.702 Error: Router not found for request /apis?timeout=32s
15:05:34.703 Error: Router not found for request /api?timeout=32s
15:05:34.704 Error: Router not found for request /apis?timeout=32s
15:05:34.705 Error: Router not found for request /api?timeout=32s
15:05:34.706 Error: Router not found for request /apis?timeout=32s
15:05:36.779 Error: Router not found for request /api?timeout=32s
15:05:36.780 Error: Router not found for request /apis?timeout=32s
15:05:36.781 Error: Router not found for request /api?timeout=32s
15:05:36.791 Error: Router not found for request /apis?timeout=32s
15:05:36.792 Error: Router not found for request /api?timeout=32s
15:05:36.793 Error: Router not found for request /apis?timeout=32s
15:05:36.794 Error: Router not found for request /api?timeout=32s
15:05:36.795 Error: Router not found for request /apis?timeout=32s
15:05:36.796 Error: Router not found for request /api?timeout=32s
15:05:36.797 Error: Router not found for request /apis?timeout=32s
15:05:38.860 Error: Router not found for request /api?timeout=32s
15:05:38.861 Error: Router not found for request /apis?timeout=32s
15:05:38.863 Error: Router not found for request /api?timeout=32s
15:05:38.871 Error: Router not found for request /apis?timeout=32s
15:05:38.872 Error: Router not found for request /api?timeout=32s
15:05:38.874 Error: Router not found for request /apis?timeout=32s
15:05:38.875 Error: Router not found for request /api?timeout=32s
15:05:38.876 Error: Router not found for request /apis?timeout=32s
15:05:38.877 Error: Router not found for request /api?timeout=32s
15:05:38.878 Error: Router not found for request /apis?timeout=32s
15:05:40.957 Error: Router not found for request /api?timeout=32s
